age,annual_income,employment_length,credit_score,dti_ratio,utilization,num_derogatory,num_credit_lines,home_ownership,loan_amount,loan_purpose,default_flag
27,59053,2,805,0.3042,0.2029,0,12,own,15900,medical,0
56,70231,2,638,0.333,0.1526,0,18,mortgage,9100,medical,0
23,39010,1,720,0.3867,0.1202,0,7,rent,3500,medical,1
48,37931,1,652,0.3095,0.0865,0,13,mortgage,14300,personal,0
30,25166,3,655,0.312,0.5404,0,9,rent,6100,education,0
28,20000,2,668,0.2268,0.0878,0,7,rent,1800,medical,0
34,30147,2,671,0.3404,0.2804,0,7,rent,4300,home_improvement,0
42,46175,4,646,0.109,0.2094,0,17,rent,10400,personal,0
38,27576,2,635,0.316,0.252,0,16,rent,600,home_improvement,0
50,83740,1,674,0.3003,0.1998,0,8,own,16700,personal,0
47,64821,0,637,0.1824,0.3026,0,10,rent,21200,personal,1
58,64566,5,652,0.3953,0.3396,0,5,rent,8400,debt_consolidation,0
70,43426,5,772,0.2764,0.2236,0,13,own,10900,education,0
36,49885,2,756,0.2254,0.2338,0,20,rent,1200,medical,0
26,20000,2,554,0.2391,0.3969,0,8,rent,3900,medical,0
23,23869,0,657,0.3579,0.4087,0,9,rent,3400,debt_consolidation,0
52,70432,1,722,0.3091,0.1835,0,14,mortgage,24700,medical,0
26,36398,3,724,0.234,0.1492,0,8,rent,8100,business,0
50,57899,0,628,0.2439,0.2731,0,16,mortgage,19200,personal,0
43,52712,8,821,0.4328,0.0,0,9,own,20400,home_improvement,0
33,29741,6,711,0.2919,0.2954,0,8,mortgage,2000,medical,0
43,36786,17,724,0.3105,0.3785,0,18,rent,6000,business,0
62,57153,5,665,0.2915,0.3431,0,12,mortgage,22200,home_improvement,1
22,31940,0,478,0.4035,0.4478,0,10,rent,11800,medical,0
47,54803,1,618,0.3016,0.4935,0,9,rent,20400,business,1
64,28407,5,713,0.5,0.1826,0,17,rent,5900,debt_consolidation,0
52,46189,3,737,0.3824,0.0,0,5,rent,700,home_improvement,0
35,47403,13,697,0.2278,0.3537,0,10,mortgage,16400,home_improvement,0
55,27453,4,630,0.3691,0.1644,0,22,rent,1100,business,0
54,67640,2,779,0.3702,0.2462,0,5,mortgage,14900,home_improvement,0
61,33048,9,620,0.4427,0.3432,0,9,mortgage,1800,debt_consolidation,1
24,30038,2,748,0.2319,0.1552,0,8,rent,7600,education,0
32,62599,1,648,0.3804,0.3538,0,18,mortgage,4300,home_improvement,0
35,69893,13,740,0.3872,0.0562,0,12,mortgage,18000,personal,0
25,49640,3,679,0.3586,0.1925,0,10,rent,8500,education,1
40,54391,6,706,0.2336,0.251,0,9,mortgage,20200,home_improvement,0
27,20000,5,639,0.3239,0.2497,0,14,mortgage,4300,education,0
58,42959,13,758,0.4004,0.1688,0,11,rent,8900,business,0
53,25478,7,757,0.2163,0.1981,0,14,rent,2900,personal,1
42,62218,10,743,0.3981,0.0901,0,15,own,21400,personal,1
61,51994,2,706,0.2357,0.3316,0,12,rent,15800,medical,0
56,57854,15,648,0.2459,0.2497,0,20,mortgage,21400,education,0
25,56873,0,594,0.2396,0.4188,0,7,rent,5600,education,0
70,64205,7,742,0.3652,0.2289,0,15,mortgage,16800,personal,0
26,21994,4,650,0.3293,0.1537,0,19,rent,1600,medical,0
53,60213,4,696,0.2627,0.1625,0,18,mortgage,11500,medical,0
44,30516,5,789,0.2438,0.2244,0,11,mortgage,11900,medical,0
48,85392,15,791,0.281,0.226,0,20,rent,26600,debt_consolidation,0
46,25631,12,723,0.2382,0.3101,0,9,mortgage,2200,medical,0
61,75706,3,664,0.2501,0.2981,0,7,mortgage,13000,personal,0
31,58085,4,728,0.3576,0.1624,0,9,mortgage,18900,medical,0
45,64920,5,683,0.453,0.3524,0,5,mortgage,13300,business,0
53,35800,9,720,0.3209,0.016,0,19,rent,3900,personal,0
51,70184,11,710,0.4179,0.3187,0,2,mortgage,15300,debt_consolidation,0
60,20000,1,701,0.3286,0.1619,0,12,rent,2100,personal,0
68,22482,20,727,0.4738,0.2677,0,14,rent,4700,debt_consolidation,0
48,87032,11,656,0.2351,0.2628,0,18,mortgage,5500,medical,0
56,90629,2,657,0.2393,0.2337,0,13,mortgage,11900,home_improvement,0
64,59701,10,785,0.3882,0.1271,0,2,own,16500,medical,0
53,25108,0,638,0.1827,0.395,0,11,rent,5700,debt_consolidation,1
23,32240,1,658,0.2065,0.0005,0,9,mortgage,2800,business,0
58,20000,2,746,0.2327,0.2507,0,3,rent,1200,medical,0
25,30748,2,624,0.3894,0.239,0,14,rent,7800,personal,0
51,83230,6,706,0.1811,0.1219,0,15,rent,24500,business,0
22,43732,0,706,0.3173,0.167,0,15,rent,4400,personal,0
58,56299,10,808,0.5,0.0,0,10,own,16200,education,0
34,42934,6,678,0.4365,0.0864,0,14,rent,14100,business,1
41,37416,6,645,0.4433,0.254,0,5,rent,10300,business,0
49,59851,24,666,0.3398,0.388,0,6,mortgage,23200,debt_consolidation,0
68,49943,0,696,0.443,0.5811,0,14,rent,19500,medical,1
39,40221,17,617,0.42,0.2855,0,9,rent,10200,business,0
61,63968,7,718,0.1907,0.1544,0,22,mortgage,2200,medical,0
23,38744,1,558,0.3235,0.6631,0,13,rent,14400,education,1
46,39998,0,576,0.2853,0.2066,0,13,rent,7600,education,0
29,20000,7,652,0.3813,0.5212,0,12,rent,3700,personal,0
62,62575,8,793,0.3296,0.2997,0,19,own,24300,personal,0
62,78059,18,736,0.3904,0.4225,0,16,rent,28300,medical,1
58,81180,8,708,0.3869,0.3269,0,22,own,500,home_improvement,0
35,20000,1,629,0.2488,0.4024,0,14,rent,2400,medical,0
43,86856,5,838,0.4063,0.1645,0,5,rent,17400,home_improvement,0
42,46053,3,740,0.1792,0.3442,0,7,own,13900,home_improvement,0
63,63985,9,745,0.3222,0.4636,0,13,rent,3100,personal,0
55,28114,2,716,0.3145,0.3449,0,13,rent,2700,personal,0
40,39375,18,682,0.3128,0.2131,0,3,rent,14700,education,0
43,20000,7,754,0.4299,0.152,0,14,mortgage,3800,personal,0
50,26618,2,692,0.4006,0.2674,0,6,rent,7600,education,0
59,29524,1,752,0.4101,0.1694,0,10,own,5400,education,0
27,42465,1,581,0.3177,0.3306,0,8,rent,5200,education,0
47,57456,8,706,0.3139,0.0734,0,16,own,6200,debt_consolidation,0
52,31529,5,731,0.4336,0.333,0,10,own,4200,home_improvement,0
67,26801,1,693,0.3637,0.4986,0,16,mortgage,8500,personal,0
66,25945,4,757,0.2261,0.1126,0,18,own,4400,personal,0
44,27086,1,640,0.5,0.3243,0,8,rent,2900,home_improvement,0
25,31729,3,664,0.3506,0.0755,0,8,rent,8400,education,0
36,42953,14,671,0.3724,0.2441,0,15,rent,11400,medical,1
25,52491,3,675,0.2648,0.2523,0,3,mortgage,5500,debt_consolidation,1
38,51000,2,699,0.4158,0.3892,0,12,mortgage,4900,education,0
52,44581,15,668,0.2449,0.3398,0,12,rent,14800,medical,1
66,31173,11,725,0.3481,0.2268,0,15,rent,3800,business,0
68,35140,8,776,0.3844,0.0382,0,30,rent,3600,business,0
38,43931,0,762,0.2714,0.1609,0,6,rent,1300,business,0
47,58844,2,744,0.2948,0.0,0,14,mortgage,4900,medical,0
47,24943,1,682,0.3855,0.3869,0,12,rent,7500,personal,1
36,50916,0,685,0.334,0.1513,0,9,rent,14800,personal,0
44,54331,3,650,0.4344,0.1845,0,7,rent,20500,medical,0
50,63702,19,775,0.2508,0.0708,0,16,rent,2300,personal,0
33,51411,5,625,0.3342,0.3737,0,9,own,6500,business,0
38,53923,3,702,0.1496,0.2776,0,1,mortgage,11600,debt_consolidation,0
63,57392,19,813,0.1508,0.4202,0,14,mortgage,5900,personal,0
58,45577,32,703,0.4608,0.2757,0,7,own,9800,personal,0
66,57111,11,850,0.3029,0.0276,0,20,mortgage,20900,personal,0
49,43302,0,658,0.1238,0.301,0,10,mortgage,13700,home_improvement,1
32,72973,0,710,0.2832,0.4021,0,11,own,6300,personal,0
51,61219,4,698,0.3124,0.1559,0,11,own,18300,home_improvement,0
58,54370,16,850,0.2827,0.0,0,6,own,5400,business,0
26,74998,2,633,0.4062,0.3883,0,9,rent,24300,business,1
49,57737,4,760,0.4377,0.0961,0,13,rent,13800,medical,0
67,72209,8,792,0.2131,0.1015,0,14,mortgage,21900,debt_consolidation,0
48,86212,0,669,0.3604,0.4275,0,10,mortgage,7100,education,0
39,46821,2,758,0.213,0.1867,0,7,mortgage,6800,business,0
58,82105,4,785,0.3359,0.3198,0,18,own,11200,education,0
27,27895,0,618,0.3198,0.2905,0,5,own,5900,medical,0
56,26687,4,681,0.2584,0.1652,0,15,rent,3400,personal,1
54,31186,0,675,0.3111,0.3715,0,4,mortgage,2800,business,0
29,38823,7,720,0.2503,0.2807,0,10,rent,5800,business,0
50,58974,5,711,0.3738,0.4741,0,17,own,20800,education,0
66,40681,4,781,0.3293,0.1063,0,20,mortgage,7300,business,0
59,20000,0,697,0.2338,0.3052,0,17,rent,2200,debt_consolidation,1
52,53129,8,775,0.2288,0.117,0,12,mortgage,3300,debt_consolidation,0
58,20000,4,646,0.3977,0.2739,0,11,mortgage,7400,home_improvement,0
48,37717,4,747,0.2639,0.0277,0,13,rent,7800,education,0
63,64276,10,687,0.4173,0.3279,0,13,own,12800,home_improvement,0
67,76161,9,666,0.2434,0.3234,0,15,own,10200,debt_consolidation,0
59,46603,6,766,0.3642,0.1348,0,22,mortgage,18400,education,1
32,20000,10,651,0.3249,0.1748,0,5,mortgage,4100,medical,0
61,80534,19,819,0.3012,0.2896,0,16,mortgage,2800,personal,0
33,50406,3,658,0.3252,0.2822,0,3,mortgage,15000,medical,0
50,32454,1,653,0.3648,0.2456,0,10,mortgage,2100,personal,0
56,37747,1,757,0.3925,0.0592,0,17,rent,14500,medical,1
42,35069,9,645,0.4172,0.174,0,17,rent,1400,debt_consolidation,0
67,32035,1,656,0.3462,0.3118,0,13,rent,6000,debt_consolidation,1
51,54771,2,792,0.2989,0.1209,0,10,mortgage,20700,business,0
50,20000,20,704,0.4331,0.1048,0,16,rent,3100,business,0
61,49872,0,695,0.247,0.2437,0,17,rent,12200,debt_consolidation,0
24,55188,0,655,0.4278,0.1884,0,4,rent,5700,debt_consolidation,0
62,42078,23,722,0.3954,0.4065,0,9,mortgage,6100,personal,0
29,48321,4,617,0.4714,0.1235,0,8,mortgage,18200,business,0
53,51175,18,752,0.3668,0.2578,0,6,mortgage,15500,personal,0
69,74365,3,789,0.3883,0.2392,0,14,rent,23200,business,0
28,59262,2,636,0.3298,0.2789,0,10,mortgage,22200,debt_consolidation,0
32,62924,10,692,0.1097,0.3445,0,19,rent,4200,home_improvement,0
26,20754,4,616,0.2883,0.4938,0,13,rent,1300,medical,0
59,54565,3,638,0.3307,0.3323,0,13,rent,1500,home_improvement,0
36,20000,14,671,0.4564,0.4678,0,16,rent,6600,medical,0
27,20000,5,598,0.342,0.3885,0,14,mortgage,7500,personal,0
67,46216,14,678,0.4267,0.4857,0,13,rent,8600,medical,0
48,20000,6,660,0.2586,0.3993,0,3,rent,4200,education,0
68,37239,5,689,0.4091,0.2457,0,20,mortgage,2600,education,0
28,47266,1,619,0.3258,0.4207,0,11,mortgage,16100,debt_consolidation,0
56,44010,3,693,0.2382,0.3708,0,11,rent,8400,medical,1
69,57844,3,771,0.4162,0.2235,0,3,mortgage,19400,education,0
29,41458,7,706,0.3941,0.3004,0,14,rent,12300,personal,0
52,34405,17,720,0.4219,0.3579,0,12,rent,11800,debt_consolidation,0
56,26125,1,627,0.3262,0.2259,0,17,rent,6300,personal,0
38,42730,7,648,0.4015,0.2649,0,15,rent,11000,personal,1
40,46222,13,724,0.4096,0.1529,0,19,rent,800,home_improvement,0
59,74014,3,738,0.4389,0.1008,0,19,mortgage,26900,education,1
57,62567,0,615,0.3414,0.4227,0,11,mortgage,19700,medical,0
66,41607,1,710,0.3294,0.2727,0,9,mortgage,5900,education,0
27,26646,5,593,0.2079,0.4896,0,2,rent,4200,education,0
66,55215,7,780,0.2481,0.2382,0,17,mortgage,10000,home_improvement,0
27,51779,5,715,0.2467,0.2004,0,5,mortgage,5200,home_improvement,0
37,20000,1,716,0.2904,0.236,0,10,rent,3500,home_improvement,0
33,29261,2,600,0.3754,0.3608,0,10,rent,3400,debt_consolidation,0
57,32329,4,680,0.2807,0.0924,0,14,rent,4300,home_improvement,0
36,20162,4,637,0.2768,0.1959,0,17,rent,3500,medical,0
39,33664,2,710,0.4339,0.403,0,15,rent,12600,business,0
28,69558,2,589,0.3186,0.193,0,9,rent,22100,debt_consolidation,1
69,54008,15,751,0.1992,0.2749,0,17,rent,19400,debt_consolidation,1
66,47147,3,736,0.3074,0.4365,0,15,rent,12300,debt_consolidation,0
49,33521,0,638,0.31,0.335,0,14,mortgage,2300,business,0
69,61516,3,784,0.3746,0.0,0,14,own,3700,business,0
68,35768,1,737,0.3226,0.2365,0,15,rent,5300,personal,1
26,32242,1,650,0.2347,0.5723,0,11,rent,2200,debt_consolidation,0
31,55923,3,697,0.4391,0.3689,0,5,rent,5700,education,0
62,25363,20,645,0.3065,0.43,0,12,rent,7000,medical,0
39,63269,2,745,0.1883,0.0,0,15,own,21700,medical,0
59,72973,11,757,0.1599,0.1439,0,9,rent,13200,home_improvement,0
68,20000,4,679,0.3721,0.2369,0,14,rent,6400,debt_consolidation,0
37,48435,15,714,0.3876,0.2345,0,11,rent,3300,business,0
70,39275,2,658,0.2288,0.2694,0,12,own,6700,home_improvement,0
33,54975,1,732,0.2449,0.3478,0,7,own,21200,education,0
60,70635,23,636,0.3112,0.0971,0,15,own,14800,personal,0
49,54572,1,674,0.3327,0.0602,0,5,rent,19800,debt_consolidation,1
53,37624,10,667,0.2336,0.2957,0,12,mortgage,8500,home_improvement,0
29,51796,7,658,0.2718,0.3686,0,15,mortgage,16900,personal,0
53,61285,13,751,0.4423,0.0619,0,11,own,17400,medical,0
40,74278,6,727,0.2605,0.2246,0,11,own,26800,medical,0
67,45186,12,688,0.2959,0.0473,0,14,own,16400,debt_consolidation,1
37,30115,5,604,0.3391,0.1547,0,4,rent,7700,debt_consolidation,0
47,33211,2,728,0.3809,0.2948,0,16,rent,8500,education,0
37,50918,5,656,0.2442,0.2117,0,15,own,4600,education,0
61,50465,1,773,0.221,0.2596,0,12,mortgage,6000,medical,0
54,66070,16,725,0.353,0.1565,0,5,mortgage,16800,business,0
66,77763,13,744,0.3796,0.357,0,18,mortgage,9300,medical,0
49,44269,4,669,0.3326,0.1272,0,6,rent,11800,medical,0
56,71578,4,809,0.2839,0.2571,0,11,own,23000,debt_consolidation,0
38,38418,16,666,0.3178,0.1779,0,18,rent,13600,education,0
27,56197,4,618,0.3645,0.4473,0,7,rent,14300,medical,0
44,20000,4,655,0.3668,0.2351,0,16,rent,1000,personal,0
59,24523,1,617,0.362,0.4071,0,17,own,3500,business,0
25,45538,3,632,0.401,0.3432,0,3,rent,9600,debt_consolidation,0
23,43732,1,675,0.2129,0.2089,0,6,rent,15900,business,0
45,62542,14,795,0.3086,0.0073,0,13,rent,7800,medical,1
31,41776,4,650,0.2864,0.3333,0,4,rent,13000,business,0
66,40101,9,707,0.1813,0.1635,0,11,rent,15400,business,1
50,34477,2,655,0.2479,0.2339,0,3,mortgage,8300,medical,0
67,23880,4,753,0.3267,0.1977,0,17,rent,2700,personal,0
55,43008,2,651,0.3897,0.2508,0,8,rent,15800,personal,1
44,81573,8,738,0.2891,0.4245,0,15,own,23200,personal,0
31,20000,9,699,0.3814,0.3187,0,14,rent,3600,home_improvement,0
53,56489,6,667,0.2617,0.394,0,17,rent,17900,business,0
39,27949,6,754,0.5,0.2781,0,21,mortgage,600,education,0
44,52132,14,786,0.4165,0.0624,0,13,rent,4300,personal,0
57,32957,35,777,0.3655,0.3411,0,18,rent,10200,business,0
37,49472,14,794,0.1649,0.0,0,4,mortgage,12400,home_improvement,0
40,20000,4,661,0.36,0.5454,0,8,mortgage,6100,personal,1
56,39246,0,686,0.2444,0.1079,0,10,mortgage,8000,education,1
63,37005,7,713,0.357,0.1442,0,9,own,4500,medical,0
32,20000,3,709,0.3031,0.3999,0,5,rent,4500,home_improvement,0
53,49008,0,797,0.2541,0.0,0,10,rent,6200,business,0
62,23682,0,738,0.5,0.3521,0,13,rent,8200,home_improvement,1
45,38046,10,656,0.3729,0.2057,0,1,mortgage,7000,personal,0
53,47985,12,835,0.349,0.0667,0,5,mortgage,18100,personal,0
22,68693,0,552,0.38,0.3322,0,4,rent,16600,education,0
29,27667,0,713,0.3736,0.1131,0,8,rent,800,debt_consolidation,0
33,48169,1,468,0.3501,0.6162,0,10,rent,3300,business,0
42,31332,20,780,0.2411,0.0,0,5,own,12100,debt_consolidation,0
35,40274,2,685,0.4062,0.0951,0,10,rent,3400,education,0
22,20000,0,655,0.3762,0.2703,0,7,rent,7100,debt_consolidation,1
63,23052,0,688,0.284,0.2438,0,12,mortgage,7900,medical,0
40,20000,18,632,0.3114,0.3842,0,13,own,3500,medical,1
26,77171,4,662,0.2775,0.2101,0,10,rent,13000,personal,0
47,20000,25,695,0.2073,0.0049,0,5,mortgage,1000,home_improvement,0
67,44502,13,709,0.299,0.2134,0,10,rent,1200,education,0
55,20000,8,675,0.2846,0.4022,0,10,mortgage,1700,debt_consolidation,0
69,65782,8,744,0.3805,0.0248,0,11,own,1700,debt_consolidation,0
50,47892,0,793,0.3462,0.1453,0,14,mortgage,8600,medical,0
59,50692,0,747,0.2573,0.2037,0,4,rent,8500,education,0
49,58177,7,694,0.3791,0.3733,0,9,rent,13000,education,0
39,66079,0,813,0.3689,0.1023,0,7,mortgage,7300,personal,0
53,62967,0,700,0.3998,0.3235,0,11,mortgage,22600,debt_consolidation,1
40,47230,15,786,0.3168,0.0,0,5,rent,6000,personal,0
67,41094,17,722,0.4411,0.3298,0,18,mortgage,2500,personal,0
47,41426,10,725,0.361,0.3345,0,11,rent,2000,home_improvement,0
39,54758,1,791,0.311,0.3089,0,21,mortgage,18800,home_improvement,0
65,25474,6,667,0.4122,0.3426,0,11,rent,4900,medical,0
67,45703,0,661,0.2772,0.4671,0,14,rent,14600,education,0
68,41275,6,765,0.3594,0.0,0,16,rent,10100,education,0
37,86195,7,637,0.4599,0.1632,0,10,own,8400,home_improvement,0
41,64737,19,821,0.3196,0.1679,0,13,mortgage,9100,education,0
28,37022,4,653,0.2672,0.4081,0,8,mortgage,3400,medical,0
24,47421,0,703,0.2646,0.425,0,15,rent,9400,debt_consolidation,0
38,75779,13,793,0.3538,0.1774,0,11,mortgage,4100,business,0
42,62537,5,712,0.2641,0.3584,0,17,mortgage,14000,debt_consolidation,0
59,50068,16,736,0.2613,0.3236,0,18,own,13000,medical,1
40,24029,2,802,0.4196,0.3144,0,8,rent,3200,medical,0
52,66636,1,769,0.223,0.0534,0,25,mortgage,14000,medical,0
48,61102,3,724,0.4613,0.301,0,14,mortgage,20500,business,0
62,56188,15,645,0.2677,0.3526,0,21,rent,4600,home_improvement,0
30,70452,0,727,0.2594,0.3697,0,2,rent,12300,personal,0
46,20000,18,695,0.465,0.2438,0,14,rent,900,medical,0
38,39150,6,666,0.3421,0.2227,0,2,own,8800,business,0
33,30973,11,705,0.3605,0.1805,0,15,mortgage,2300,medical,0
58,23620,0,745,0.3612,0.0881,0,30,own,8100,home_improvement,0
23,32272,1,612,0.2366,0.3649,0,14,rent,12900,medical,1
24,31299,2,691,0.2979,0.2474,0,1,rent,9300,medical,0
28,45261,6,614,0.3475,0.2178,0,14,rent,13100,medical,1
66,30972,7,740,0.4067,0.0892,0,21,rent,3100,education,1
58,40209,18,682,0.3934,0.2139,0,5,rent,8500,debt_consolidation,1
28,20000,2,704,0.2933,0.3302,0,7,own,4500,medical,0
36,58737,4,651,0.294,0.3873,0,7,rent,9000,debt_consolidation,1
60,38138,2,632,0.2395,0.3825,0,16,rent,12600,medical,1
68,45269,8,744,0.263,0.2373,0,12,rent,5600,education,0
30,27660,2,663,0.4395,0.3447,0,10,rent,4200,business,0
49,31731,0,762,0.3101,0.1307,0,10,rent,2400,medical,1
39,63737,1,650,0.3805,0.3503,0,16,mortgage,15800,business,1
58,22305,3,763,0.2832,0.0994,0,16,own,8400,home_improvement,1
46,34415,1,664,0.3028,0.2305,0,10,rent,13300,personal,1
68,43158,12,807,0.419,0.0,0,26,mortgage,8500,education,0
68,59662,6,679,0.3333,0.3291,0,18,own,13600,medical,1
54,28550,4,777,0.3604,0.206,0,17,rent,7600,education,0
24,49933,2,679,0.2085,0.4647,0,15,rent,8100,education,0
68,47025,8,783,0.2431,0.2863,0,17,rent,13900,business,0
44,74409,7,653,0.3048,0.1253,0,11,own,14600,business,0
34,55818,5,656,0.3262,0.3415,0,13,mortgage,20900,medical,1
37,65786,4,757,0.2165,0.291,0,13,rent,17400,medical,0
44,61262,1,658,0.3874,0.3118,0,1,mortgage,24500,business,0
64,55302,15,676,0.3524,0.0,0,12,mortgage,12100,debt_consolidation,0
46,62089,23,748,0.2856,0.3851,0,16,rent,3100,business,0
48,34543,4,707,0.4268,0.2134,0,8,rent,2400,business,0
24,53532,2,745,0.3554,0.1134,0,8,rent,18200,home_improvement,1
51,97380,10,739,0.4145,0.2577,0,16,mortgage,23300,personal,0
48,66187,8,702,0.4005,0.4255,0,11,mortgage,8700,home_improvement,0
54,74951,3,645,0.35,0.2966,0,13,own,18000,medical,1
25,72481,3,675,0.0823,0.093,0,7,mortgage,19400,business,0
43,56575,16,659,0.247,0.3773,0,11,rent,2600,home_improvement,0
28,57073,0,655,0.2641,0.233,0,12,rent,16100,medical,0
47,85615,3,750,0.3234,0.1762,0,11,mortgage,2500,debt_consolidation,0
63,42510,1,727,0.3568,0.2142,0,11,rent,16100,medical,0
50,41833,2,726,0.3842,0.2249,0,9,mortgage,500,business,0
70,43615,11,747,0.4027,0.1245,0,17,mortgage,8100,personal,0
43,27440,2,729,0.4711,0.2362,0,22,rent,4500,debt_consolidation,0
37,44945,8,721,0.4924,0.0587,0,9,rent,17100,medical,1
63,66387,0,645,0.2876,0.4252,0,15,rent,6600,medical,1
22,37398,0,655,0.2707,0.1035,0,7,rent,4700,business,0
28,20000,6,582,0.183,0.309,0,12,rent,1600,education,0
37,52810,0,732,0.334,0.2657,0,12,rent,14900,medical,1
65,46242,24,622,0.2574,0.4376,0,21,own,16100,personal,1
43,64617,11,743,0.3426,0.2259,0,8,own,12300,education,0
70,37554,1,763,0.3453,0.2535,0,8,mortgage,6400,home_improvement,0
52,34425,11,654,0.1899,0.1361,0,9,rent,10600,personal,0
34,43700,5,719,0.4336,0.2634,0,16,rent,8700,personal,0
43,86552,1,784,0.4837,0.3185,0,19,mortgage,25500,personal,0
27,45723,2,609,0.279,0.3752,0,13,rent,2600,education,0
55,52953,14,675,0.4645,0.4204,0,13,rent,5800,debt_consolidation,0
50,20000,3,555,0.4313,0.4724,0,6,rent,7900,education,0
30,46323,8,644,0.3489,0.1182,0,12,rent,8600,business,0
33,55289,11,702,0.2301,0.1723,0,15,rent,18600,personal,1
35,53179,3,610,0.347,0.3807,0,10,rent,1100,medical,0
23,48237,0,685,0.3753,0.1854,0,16,rent,13700,medical,0
65,40117,0,671,0.4171,0.4451,0,21,own,15000,personal,1
52,40131,8,680,0.3762,0.199,0,10,own,2100,home_improvement,0
54,34258,7,646,0.4117,0.2989,0,6,rent,7700,medical,0
56,63601,5,682,0.3228,0.4352,0,16,rent,6600,education,0
46,42196,2,693,0.2974,0.3647,0,17,rent,11000,medical,1
47,32354,6,609,0.3181,0.4052,0,11,rent,1200,business,0
61,47332,3,695,0.3961,0.1841,0,17,own,3700,debt_consolidation,0
31,51453,0,629,0.4875,0.1406,0,1,rent,10100,education,0
64,62575,1,827,0.3528,0.2907,0,23,rent,6100,education,0
54,20000,3,621,0.4203,0.3003,0,4,mortgage,6600,debt_consolidation,0
27,24621,2,658,0.2866,0.329,0,6,rent,6000,debt_consolidation,0
48,70026,11,809,0.3871,0.3363,0,11,mortgage,6400,medical,0
66,64153,1,716,0.2647,0.2043,0,23,mortgage,16600,business,1
45,46621,7,620,0.2833,0.4456,0,7,mortgage,6700,home_improvement,0
31,62768,1,687,0.4417,0.1831,0,7,own,19500,debt_consolidation,0
52,60576,1,678,0.3102,0.3185,0,11,rent,13700,business,0
51,38398,4,706,0.3855,0.3236,0,16,mortgage,10200,debt_consolidation,0
60,22691,1,722,0.3444,0.1918,0,17,rent,2400,debt_consolidation,0
39,52945,1,712,0.3865,0.2339,0,8,mortgage,3100,personal,0
47,60225,7,739,0.3584,0.0974,0,13,rent,3300,business,0
50,33080,4,718,0.2374,0.0083,0,14,rent,2600,home_improvement,0
30,29728,8,667,0.3133,0.2311,0,12,mortgage,1200,personal,0
29,64284,0,722,0.2998,0.444,0,10,mortgage,21500,personal,0
56,29656,12,635,0.3597,0.4379,0,13,rent,6300,home_improvement,0
50,43169,1,542,0.3703,0.3971,0,14,mortgage,14800,personal,1
59,20000,5,654,0.2641,0.2641,0,11,rent,8000,business,0
46,47972,1,645,0.4103,0.5052,0,15,rent,3000,education,0
